,datePosted,title,price,address,latitude,longitude,description,rooms,bathrooms,pets,furnished,dateScraped
1413504502,4 février 2019 18:28,3 1/2 Apartment in a Great Location - Available March 1st,1200.00,"4119 Boul St-Laurent, Montréal, QC H2W 1Y7, Canada",45.5176884,-73.5806709,"Looking for someone to take over my lease (renewal September). Close to downtown, as well as University of Montreal, and McGill University. Available to move in March 1st or late February. It's within walking distance from many shops and restaurants, very close to downtown, and across the street from Jeanne-Mance Park. There are a lot of activities in Jeanne-Mance Park over the",2 1/2,1 salle de bain,Non,Non,Wed_Feb_13_092133_2019
1402618525,12 février 2019 16:00,TOUT INCLUS: Nouveau Condo appartment à louer- PISCINE-GYM,1500.00,"1705 rue William, Montreal, QC, H3J 1R3",45.4882339,-73.5662886,"Griffintown, March&eacute; Atwater, Canal Lachine, Petite-Bourgogne, Notre-Dame, m&eacute;tros Lionel-Groulx et Georges Vanier, Centre-Ville Montr&eacute;al-Appartements style condo &agrave; louer- Studio, 1-2-3 chambres-5 mins du Centre-Ville Montr&eacute;alD&eacute;couvrez DEUX nouveaux projets de condos locatifs au coeur de Griffintown.Will &amp; Rich et Wilcox Appartements-",2 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092134_2019
1397494756,11 février 2019 22:04,Downtown - brand new fully renovated 2 Bedroom  with washer/dry,1995.00,"3435 Drummond, Montreal, QC, H3G 1X8",45.501167,-73.5790779,"Located in the Golden Square Mile neighbourhood, this 64-unit building offers one, two and three bedroom floor plans to choose from as well as elegantly decorated common areas.Its within a short walk to Mount Royal Park, Museum of Fine Arts, Bell Centre and McGill and Concordia universities. Conveniently nearbyare the vibrant Sherbrooke,Crescentand de la Montagne Streers where ",4 1/2,1 salle de bain,,Non,Wed_Feb_13_092135_2019
1415056477,12 février 2019 23:10,Grand 3 1/2 Ahuntsic/Cartierville incluant chauffage et électros,850.00,"12159 Boulevard Laurentien, Montréal, QC H4K 1N4, Canada",45.528016,-73.719548,*PERSONNES S&Eacute;RIEUSES AVEC EMPLOI STABLE ET BON CR&Eacute;DIT SEULEMENT* Prix unit&eacute; actuelle : 850$ (plusieurs autres unit&eacute;s moins chers disponibles) Projet de condos sur plus de 8 immeubles! Inclut eau chaude et chauffage Espace de rangement disponible pour 15$/mois Projet d'Appartements fra&icirc;chement r&eacute;nov&eacute;s Buandrie neuve au sous sol Pos,3 1/2,1 salle de bain,,Non,Wed_Feb_13_092136_2019
1398273870,12 février 2019 23:01,Le Delmar - 3 Bedroom Apartment for Rent,859.00,"501 Delmar Ave, Montreal, QC, H9R 4A7",45.4671685,-73.8032942,"Resident Insurance Included on All New Leases! Situ&eacute;e dans la ville de Pointe-Claire, cette propri&eacute;t&eacute; est compos&eacute;e de onze b&acirc;timents comprenant des unit&eacute;s de 3 &frac12;, 4 &frac12;, et 5 &frac12; avec buanderie abordable sur place, un grand stationnement et une entr&eacute;e s&eacute;curis&eacute;e.La propri&eacute;t&eacute; est &agrave;",5 1/2,1 salle de bain,,Non,Wed_Feb_13_092137_2019
1411394443,12 février 2019 23:01,Le Delmar - 1 Bedroom Apartment for Rent,749.00,"501 Delmar Ave, Montreal, QC, H9R 4A7",45.4671685,-73.8032942,"Resident Insurance Included on All New Leases! Situ&eacute;e dans la ville de Pointe-Claire, cette propri&eacute;t&eacute; est compos&eacute;e de onze b&acirc;timents comprenant des unit&eacute;s de 3 &frac12;, 4 &frac12;, et 5 &frac12; avec buanderie abordable sur place, un grand stationnement et une entr&eacute;e s&eacute;curis&eacute;e.La propri&eacute;t&eacute; est &agrave;",2 1/2,1 salle de bain,,Non,Wed_Feb_13_092138_2019
1398273869,12 février 2019 23:01,Le Delmar - 2 Bedroom Apartment for Rent,789.00,"501 Delmar Ave, Montreal, QC, H9R 4A7",45.4671685,-73.8032942,"Resident Insurance Included on All New Leases! Situ&eacute;e dans la ville de Pointe-Claire, cette propri&eacute;t&eacute; est compos&eacute;e de onze b&acirc;timents comprenant des unit&eacute;s de 3 &frac12;, 4 &frac12;, et 5 &frac12; avec buanderie abordable sur place, un grand stationnement et une entr&eacute;e s&eacute;curis&eacute;e.La propri&eacute;t&eacute; est &agrave;",4 1/2,1 salle de bain,,Non,Wed_Feb_13_092139_2019
1320907228,12 février 2019 22:58,939-959 Boulevard de la Cote Vertu - 1 Bedroom Apartment for...,900.00,"939 Boulevard de la Cote Vertu, Montreal, QC, H4L 1Y7",45.51921360000001,-73.6765606,"Resident Insurance Included on All New Leases! Pourquoi perdre votre temps &agrave; faire la navette si vous n’avez pas &agrave; le faire ? Le quartier C&ocirc;te-Vertu est situ&eacute; dans le secteur anim&eacute; de Saint-Laurent o&ugrave; vous profiterez d’un acc&egrave;s facile aux autoroutes, aux transports en commun, au centre commercial Place Vertu et au March&eacute; Ce",2 1/2,1 salle de bain,,Non,Wed_Feb_13_092141_2019
1415054430,12 février 2019 22:58,Charmant 4 1/2 chauffé disponible maintenant à Lasalle,900.00,"9310 Rue Centrale, LaSalle, QC H8R 2K3, Canada",45.4186647,-73.64392560000002,"* Cherche locataire s&eacute;rieux et calme avec bon cr&eacute;dit * Enti&egrave;rement plancher bois-franc 2e &eacute;tage 2 chambres ferm&eacute;es Chauffage inclus Disponible d&egrave;s maintenant ou pour 1 mars Pr&egrave;s du parc Laurier-Macdonald &Agrave; 7 minutes du carrefour Angrignon, des &eacute;piceries. 1 minute du magnifique fleuve St-Laurent Entr&eacute;e de lave",4 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092142_2019
1415054237,12 février 2019 22:57,Appartement a louer,,", Lachine  H8s1e7 QC, Canada",45.4457662,-73.6842247,Appartement renouvellement pour louer. Se trouve &agrave; Lachine. Pas animaux. Pas fum&eacute;. Pour 3-4 mois. Merci,4 1/2,"1,5 salle de bain",Non,Oui,Wed_Feb_13_092143_2019
1415054097,12 février 2019 22:57,Montreal Nord- Grand 5 1/2 - Haut de Duplex a louer,,", Montreal nord H1g6b4 QC, Canada",45.62158549999999,-73.61903079999999,Rue Allard- Montreal Nord- beau et grand 5 1/2 a louer Haut de Duplex- Endroit Tranquille Tres propre Nouvelle fenestration-porte patio et porte d'entree neuve Entree lav/ sech dans salle de bain Grand salon- 2 balcons Armoires cuisine en bois Plancher cuisine en ceramique Pres de autobus- centre d'achats Leger-Langelier Cegep Marie Victorin Libre en juillet- les couleurs on ch,5 1/2,1 salle de bain,Non,Non,Wed_Feb_13_092144_2019
1411612614,12 février 2019 22:56,105 rue Milton - Bachelor Apartment for Rent,800.00,"105 Milton Street, Montreal, QC, H2X 1V4",45.5116342,-73.5717451,"Resident Insurance Included on All New Leases! Ne compromettez pas le confort pour une adresse &agrave; la mode. Situ&eacute; sur une rue bord&eacute;e d’arbres du mont Royal, votre nouveau domicile est &agrave; proximit&eacute; des boutiques, des restaurants, de la rue Prince-Arthur, de la Place des Arts, des Galeries du Parc et de la vie nocturne de St-Laurent. Les espaces de",1 1/2,1 salle de bain,,Non,Wed_Feb_13_092145_2019
1415053727,12 février 2019 22:55,3 1/2  cession de bail. Assignment of lease,837.00,"3630 Rue Durocher, Montréal, QC H2X 2E8, Canada",45.509513,-73.5776252,"**english will follow** Nous cherchons &agrave; c&eacute;der notre bail jusqu’en novembre. Appartement 3 1/2 au cœur du ghetto McGill. Dispo en mars. Loyer 837$/ mois vient avec chauffage, &eacute;lectricit&eacute; et eau chaude. Les chats sont accept&eacute;s. Laveuse / s&eacute;cheuse communes. Four et frigo inclus. Possibilit&eacute; d’acheter quelques meubles (futon, bureau",3 1/2,1 salle de bain,Oui,Oui,Wed_Feb_13_092146_2019
1403210883,12 février 2019 22:54,Le Mistral: Apartment for rent in Villeray Neighbourhood,1199.00,"1121 Rue Mistral, Montreal, QC, H2P 2X7",45.5497167,-73.6268176,"Situ&eacute; au cœur du quartier anim&eacute; de Villeray, Le Mistral propose des suites de 1 et 2 chambres, une piscine ext&eacute;rieure et une terrasse, un centre de remise en forme ainsi qu'un parking int&eacute;rieur et ext&eacute;rieur. Que vous cherchiez &agrave; sortir du centre-ville de Montr&eacute;al ou que vous cherchiez simplement un chez-soi, Le Mistral a quelque ",2 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092147_2019
1403210951,12 février 2019 22:54,Le Neuville: Apartment for rent in Le Plateau Mont-Royal,1604.00,"1101 Rue Rachel Est, Montreal, QC, H2J 2J7",45.526019,-73.57430099999999,"Situ&eacute; au cœur du quartier tendance du Plateau Mont-Royal, Le Neuville surplombe le parc La Fontaine, un des plus grands parcs de Montr&eacute;al. Cet &eacute;difice moderne propose des suites r&eacute;nov&eacute;es&nbsp;&agrave; une ou deux chambres,&nbsp;en plus d'agr&eacute;menter la vie de ses r&eacute;sidents avec une&nbsp;piscine int&eacute;rieure, un sauna, salle d",2 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092148_2019
1413734891,12 février 2019 22:54,VIE Apartments: Apartment for rent in Downtown Montreal,1719.00,"2255 rue Saint-Mathieu, Montreal, QC, H3H 2J6",45.4953826,-73.5815786,"Cette propri&eacute;t&eacute; est id&eacute;alement situ&eacute;e au coeur du village Shaughnessy de Montr&eacute;al, avec une vari&eacute;t&eacute; de boutiques, restaurants, &eacute;coles et plus encore. Appartements VIE propose une vari&eacute;t&eacute; de studios, appartements 1 chambre et appartements 2 chambres &agrave; louer &agrave; Montr&eacute;al. Avec des &eacute;qui",1 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092149_2019
1413734895,12 février 2019 22:53,VIE Apartments: Apartment for rent in Downtown Montreal,1489.00,"2255 rue Saint-Mathieu, Montreal, QC, H3H 2J6",45.4953826,-73.5815786,"Cette propri&eacute;t&eacute; est id&eacute;alement situ&eacute;e au coeur du village Shaughnessy de Montr&eacute;al, avec une vari&eacute;t&eacute; de boutiques, restaurants, &eacute;coles et plus encore. Appartements VIE propose une vari&eacute;t&eacute; de studios, appartements 1 chambre et appartements 2 chambres &agrave; louer &agrave; Montr&eacute;al. Avec des &eacute;qui",2 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092150_2019
1413802422,12 février 2019 22:53,Parc Kildare Apartments: Apartment for rent in Côte...,1125.00,"5755  Sir Walter Scott Ave, Côte-Saint-Luc, QC, H4W 1S4",45.4779935,-73.6602783,"Si vous recherchez un environnement familial agr&eacute;able offrant toutes les commodit&eacute;s et les options de divertissement d'une grande ville, venez visiter les Appartements Parc Kildare &agrave; C&ocirc;te-Saint-Luc, &agrave; Montr&eacute;al. Qu'il s'agisse un&nbsp;quartier tranquille, de la proximit&eacute; du parc Sir-Walter-Scott &agrave; l'arri&egrave;re de notre p",2 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092152_2019
1410361089,12 février 2019 22:50,"21/2 MEUBLÉ & IMPECC $825. PRÈS DU CAMPUS UdeMTL, HEC & métro!",825.00,"3221 Place Decelles, Montréal, QC H3S 1X3, Canada",45.5009956,-73.62680809999999,"21/2 MEUBL&Eacute; &agrave; louer &agrave; C&ocirc;te-des-neiges rue Place Decelles Tr&egrave;s beau logement d'une chambre &agrave; coucher ferm&eacute;e avec garde-robe double, salon avec grande fenestration, cuisinette compl&egrave;te Emplacement id&eacute;al &agrave; 5min &agrave; pied Universit&eacute; de Montr&eacute;al, HEC CHU Ste-Justine, HGJ, m&eacute;tro C&ocirc;te-d",2 1/2,1 salle de bain,Non,Oui,Wed_Feb_13_092153_2019
1414653026,12 février 2019 22:48,Condo 4 1/2 à louer Hochelaga avec terrasse et stationnements,1600.00,"2673 Avenue Letourneux, Montréal, QC H1V 2P3, Canada",45.5557595,-73.5493788,"Magnifique condo 4 1/2 &agrave; louer dans HoMa, &agrave; moins de 200m de la station m&eacute;tro pie-9. ID&Eacute;AL pour couple. Coin letourneux/pierre de coubertin. Construction 2015 avec mat&eacute;riaux de qualit&eacute; tels que : armoires en thermo-plastique, comptoirs de QUARTZ ainsi que plancher de bois d’ing&eacute;nierie. 2 chambres ferm&eacute;es avec grands garde-",4 1/2,1 salle de bain,Non,Oui,Wed_Feb_13_092153_2019
1415052074,12 février 2019 22:47,4 1/2 style Condo ensoleillé ,1250.00,"h2k1x4, Canada",45.5356564,-73.55101599999999,4 1/2 style condo un triplex deux chambre balcon avant et balcon arri&egrave;re pour personne NON Fumeur pas animaux &agrave; 10 Minutes du m&eacute;tro frontenac du IGA du centre sportif restaurant prix 1250 ENQU&Ecirc;TE De CR&Eacute;DIT EXIG&Eacute;E bien venu au v&eacute;gane pour plus information t&eacute;l&eacute;phon&eacute; au 514-622-2617 pas de textos pour prendre ren,4 1/2,1 salle de bain,Non,Non,Wed_Feb_13_092154_2019
1415051891,12 février 2019 22:46,Recherché : 5 1/2 a louer a lasalle (URGENT),1100.00,", Lasalle  H8r 2t8 QC, Canada",45.4269488,-73.63308599999999,"Bonjour je recherche un 51/2 pour le 1 er avril. Mon budget maximum est de 1100$ Pour me joindre, appelez-moi au 514 707 7637",5 1/2,1 salle de bain,,Non,Wed_Feb_13_092155_2019
1415051760,12 février 2019 22:45,"Plateau 4253A DeLaroche, 4 1/2 de 820Pc entièrement rénové,",1600.00,"4253a Rue de la Roche, Montréal, QC H2J 3H8, Canada",45.527066,-73.57448389999999,"Plateau 4253A DeLaroche, 4 1/2 de 820Pc enti&egrave;rement r&eacute;nov&eacute;, impeccable et ensolell&eacute;. Paisible au 2 i&egrave;me d'un 3plex. 2 chambres &agrave; coucher de bonnes dimensions avec bon garde-robe. Grande cuisine r&eacute;cente au go&ucirc;t du jour, tr&egrave;s fonctionnelle et ouverte sur le salon. Planchers de bois franc et de c&eacute;ramique. Mur de ",4 1/2,1 salle de bain,,Non,Wed_Feb_13_092158_2019
1414173515,12 février 2019 21:29,"2 1/2, 1 MONTH FREE,downtown,FURNISHED APARTMENT, McGill",829.00,"3435-3441 JEANNE MANCE, Montreal, QC, H2X 2J7",45.509891,-73.57186399999999,"829$ a partir de 1 FEVRIER 2019, 1 Month free! AVAILABLE FURNISHED APARTMENT, internet. Centre-ville de Montreal, downtown . The address is: 3441 Jeanne Mance, Montreal, H2X 2J7 Kijiji places the address on Aylmer by mistake Our apartments are ideally situated in one of the most convenient and accessible areas of Montreal.Located in close proximity to McGill University, Saine-L",2 1/2,1 salle de bain,,Non,Wed_Feb_13_092158_2019
1414768307,11 février 2019 15:03,4 1/2 For Rent in Montreal Nord,760.00,", Montreal Nord H1G 3L6 QC, Canada",45.6125668,-73.6092279,"4 1/2 For Rent in Montreal Nord. Newly renovated. First floor. Heating and hot water included. Very convenient location. At the corner of Langelier and Dijon. No cannabis, no smoking, no animals, no BBQ allowed. Credit check is required. 514 867 5659.",4 1/2,1 salle de bain,Non,Non,Wed_Feb_13_092200_2019
1414604251,12 février 2019 15:38,Fully Renovated TMR Duplex for Rent (Modern and Sunny) ~2k Sqft.,3400.00,"6 Avenue Brittany, Mont-Royal, QC H3P 1A6, Canada",45.5198457,-73.6533213,"Looking for an incredible space, comfort and a touch of luxury? This is the perfect duplex for you! Incredibly sunny. Full renovated duplex in TMR inside and out. new wood floors, modern bathrooms, large living spaces, large double garage with multiple exterior car parking. Modern LED (efficient) lighting throughout the duplex. Beautiful private backyard In the heart of Town of",6 1/2 et plus,3 salles de bain,Non,Non,Wed_Feb_13_092201_2019
1411131609,12 février 2019 15:59,Neuf Condo Appartements à louer- for rent-Ahuntsic-Cartierville,1290.00,"500 rue Sauvé Est, Montreal, QC, H3L 2G2",45.5511578,-73.6555719,"Nouveaux Studio &amp; Condo Appartements 1, 2, 3 chambres &agrave; louer-Ahuntsic-Cartierville-Montreal-L'Acadie, Metro Sauv&eacute;-March&eacute; Central- Rockland-Chabanel-Condos locatifs-New Condo Apartments for rent- Rental projectALDEA Appartements est un nouveau projet locatif de 5 &eacute;tages de 83 appartements condo moderne de Studio, 1, 2 et 3 chambres &agrave; louer",3 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092202_2019
1398231158,12 février 2019 16:01,Neuf Condo Appartement à louer (5.5)-Petite Bourgogne-Sud-Ouest,2900.00,"230 rue Dominion, Montreal, QC, H3J 1N4",45.48366830000001,-73.57259429999999,"Nouvelle Construction-Nouveaux Condos locatifs de 1-2-3 chambres &amp; Studio, March&eacute; Atwater, Canal Lachine, Centre-Ville Montr&eacute;al-Griffintown-rue Notre-Dame, m&eacute;tro Lionel Groulx, Petite Bourgogne/Little Burgundy, Village Stelco-230 rue Dominion coin rue Duvernay.Tous les &eacute;lectrom&eacute;nagers en acier inoxydable et laveuse et s&eacute;cheuse fourn",5 1/2,2 salles de bain,,Non,Wed_Feb_13_092203_2019
1415051707,12 février 2019 22:45,Spacious 1 bedroom suite next to GUY-CONCORDIA & PET FRIENDLY!!,1669.00,", Montréal H3H2J4 QC, Canada",45.49473680000001,-73.58123309999999,"This big 3.5 awaits you at 2255 Saint-Mathieu Sunny apartment, renovated and well maintained for rent immediately. Spacious rooms, kitchen with stainless appliances included (fridge, stove, dishwasher, microwave). Here is what is included in the rent: - Hot water - Heating - AC - Appliances Pets are welcome! 2 minutes walk from Guy-Concordia Metro Station. Call or text me to co",3 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092204_2019
1415051606,12 février 2019 22:45,5 1/2   rue  Allard - Montreal Nord- a louer,,", Montreal nord H1g6b4 QC, Canada",45.62158549999999,-73.61903079999999,Tres beau et grand 5 1/2 - haut de duplex a louer Tres propre- Endroit Tranquille Vaste salon- balcon avant et arriere Nouvelle fenestration Porte patio et porte d'entree neuve 3 chambres fermee de bonnes dimensions Plancher cuisine en ceramique Armoires en bois Entree lav/sech dans salle de bain Pres de toutes commoditees Autobus- centre d'achats Cegep Marie Victorin Libre en ,5 1/2,1 salle de bain,Non,Non,Wed_Feb_13_092205_2019
1415051576,12 février 2019 22:44,"Appartment 3 1/2 styles condos près de parc, métro, épiceries.",975.00,"2537 Rue Jolicoeur, Montréal, QC H4E 1Y4, Canada",45.4567232,-73.5971058,*RECHERCHE PERSONNES S&Eacute;RIEUSES AVEC EMPLOI STABLE ET BON CR&Eacute;DIT* Bel appartement compl&egrave;tement r&eacute;nov&eacute; avec fini impeccable. Disponible d&egrave;s maintenant 1 chambre ferm&eacute;e Superbes unit&eacute;s condos fra&icirc;chement r&eacute;nov&eacute;s &agrave; 10min du centre-ville. &Agrave; quelques minutes &agrave; pied du m&eacute;tro et &agr,3 1/2,1 salle de bain,Non,Non,Wed_Feb_13_092206_2019
1415051123,12 février 2019 22:42,Recherché : Looking for Sublet from May to june,,"Montreal, QC H2X 0B9, Canada",45.511177,-73.562515,I am looking for a sublet for my younger brother starting university in Mcgill. It must be dowtown and close to a metro and he wants to be alone so no roommates. Text me at 514 377 7552 with pictures and adress,1 1/2,1 salle de bain,,Oui,Wed_Feb_13_092208_2019
1415050399,12 février 2019 22:38,Luxurious condo for rent downtown montreal,3200.00,"H3B9A9, Canada",56.130366,-106.346771,"Boul Robert -Bourassa, condo for rent Beautiful condo, high ceilings corner unit, 1100 square feet, 2 bedrooms, 2 bathrooms, located in a prestigious building in Montreal . This building is close to all services: schools, universities, banks, shopping centers, hospitals. 24-hour security. Central air conditioning. Gym, Spa, large beautiful Indoor pool, steam and sauna, party ro",4 1/2,2 salles de bain,,Oui,Wed_Feb_13_092209_2019
1388814158,12 février 2019 22:36,"1 month FREE! Fully renovated, Downtown. Pool and terrace",1840.00,"2050 Boulevard de Maisonneuve O, Montreal, QC, H3H 1K7",45.4923404,-73.5827183,"This building is located in an urban area of downtown Montreal between corner of Du Fort street and De Maisonneuve Boulevard. This neighbourhood is a vibrant and friendly community. Running your errands can be accomplished by foot. With a walk Score of 100, this well-maintained building is conveniently located to transit systems, nightlife, coffee shops, shopping, Concordia Uni",4 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092210_2019
1409665526,12 février 2019 22:36,Condo-Style-Victoria Square-En-suite Laundry! Gym,1870.00,"345 rue De La Gaucheti, Montreal, QC, H2Z 0A2",45.5041243,-73.5630121,"Why settle for ordinary? This upscale condo-style building, near Victoria Square boasts large 2 bedroom style suites with gleaming hardwood floors, sparkling ceramic tile, and private in-suite laundry. Kitchens are equipped with three new stainless steel appliances, stainless steel sinks and granite countertops. Washrooms have both a soaker bath tub and a separate, glass-enclos",4 1/2,2 salles de bain,Oui,Non,Wed_Feb_13_092211_2019
1407228021,12 février 2019 22:36,Lafontaine Park - Amazing views! All included!,1005.00,"1150 Sherbrooke Street East, Montreal, QC, H2L 1L8",45.52199239999999,-73.5650546,"1150 Sherbrooke is located on the border of the Plateau Mont-Royal and Ville-Marie. With an outstanding Walk Score of 97, the building is only a few minutes’ walk from the shops and restaurants of St-Denis Street and Mont-Royal Avenue. Our spacious studio style suites are newly renovated, bright &amp; cozy, and offer both laminate and ceramic flooring throughout. The kitchen co",1 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092213_2019
1388814222,12 février 2019 22:36,Huge renovated suite! Near McGill & Mt Royal Park,1595.00,"1212 avenue des Pins Ouest, Montreal, QC, H3G 1A9",45.5027115,-73.5832824,"Enjoy everything about downtown, except the noise and congestion. Historic Ave Des Pins is an urban oasis – close to Mount Royal and is right next door to McGill University. Our 1 bedroom suites are perfect for students who need peaceful study time at home.&nbsp;Enjoy gorgeous views of the park and downtown, an updated kitchen, renovated bathroom, hardwood flooring and a balcon",2 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092214_2019
1411394787,12 février 2019 22:36,Quiet Verdun but Minutes to Downtown! Gym,1065.00,"4560 LaSalle Blvd, Verdun, QC, H4G 2B1",45.45837849999999,-73.56303489999999,"Welcome to Ch&acirc;teau Isabelle&nbsp;situated in a laid-back community and&nbsp;conveniently&nbsp;located close to downtown. Our 1 bedroom suites offer bright and spacious open concept living areas with parquet floors and ceramic tiles. Each suite comes with roomy kitchens, modern appliances, including a dishwasher,&nbsp;and ample cabinet and counter space. Enjoy your private",2 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092215_2019
1388814226,12 février 2019 22:36,"Best views & biggest units! Gym, pool and sauna",2710.00,"1212 avenue des Pins Ouest, Montreal, QC, H3G 1A9",45.5027115,-73.5832824,"Enjoy everything about downtown, except the noise and congestion. Historic Ave Des Pins is an urban oasis – close to Mount Royal and is right next door to McGill University. Our 3 bedroom suites are perfect for students who need peaceful study time at home.&nbsp;Enjoy gorgeous views of the park and downtown, an updated kitchen, renovated bathroom, hardwood flooring and a balcon",5 1/2,2 salles de bain,Oui,Non,Wed_Feb_13_092216_2019
1388814159,12 février 2019 22:36,"Fully renovated. Downtown, Concordia",1430.00,"2070 Boulevard de Maisonneuve O, Montreal, QC, H3H 1K8",45.4923022,-73.58297499999999,"This building is located in an&nbsp;urban area of downtown Montreal on De Maisonneuve Boulevard. This neighbourhood is a vibrant and friendly community. Running your errands can be accomplished by foot. With a Walk Score of 99, this well-maintained building is conveniently located to transit systems, nightlife, coffee shops, shopping, Concordia University, McGill University and",2 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092217_2019
1394715319,12 février 2019 22:36,1 month FREE! Fully renovated! Downtown! Pool and terrace,1430.00,"2050 Boulevard de Maisonneuve O, Montreal, QC, H3H 1K7",45.4923404,-73.5827183,"This building is located in an urban area of downtown Montreal between corner of Du Fort street and De Maisonneuve Boulevard. This neighbourhood is a vibrant and friendly community. Running your errands can be accomplished by foot. With a walk Score of 100, this well-maintained building is conveniently located to transit systems, nightlife, coffee shops, shopping, Concordia Uni",2 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092218_2019
1388814093,12 février 2019 22:36,Lafontaine Park - Newly renovated! All included,1330.00,"1150 Sherbrooke Street East, Montreal, QC, H2L 1L8",45.52199239999999,-73.5650546,"1150 Sherbrooke is located on the border of the Plateau Mont-Royal and Ville-Marie. With an outstanding Walk Score of 97, the building is only a few minutes’ walk from the shops and restaurants of St-Denis Street and Mont-Royal Avenue.&nbsp;Our spacious 1 bedroom suites are newly renovated, bright &amp; cozy, and offer both laminate and ceramic flooring throughout. The kitchen ",2 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092219_2019
1388814248,12 février 2019 22:36,Cote-Saint-Luc-Convenient-Spacious,1440.00,"5500 Borden Ave, Côte-Saint-Luc, QC, H4V 2T4",45.4722721,-73.6477178,"Nestled in a park-like area of&nbsp;Cote-Saint-Luc, Le Monteverdi is located minutes from the bustling city. Our 2 bedroom suites are freshly painted and professionally cleaned making your home move-in ready. These spacious suites feature hardwood parquet flooring, standard appliances and an individually controlled air conditioning unit. Enjoy sipping your morning coffee on you",4 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092220_2019
1388814209,12 février 2019 22:36,"Downtown! Near Concordia, gym, pool! All included",1315.00,"2125 Rue Saint-Marc, Montreal, QC, H3H 2P1",45.494002,-73.5820276,"La Citadelle is&nbsp;just walking distance to all of life's necessities. Located at&nbsp;42125 rue Saint-Marc,&nbsp;our 1 bedroom suites boast a bright and spacious open concept living area and large kitchen. Equipped with new wood flooring and ceramic floors in the bathroom, your new home comes completely renovated and move in ready! Our amenities include access to a fully equ",2 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092221_2019
1409665524,12 février 2019 22:36,Condo-Style- Downtown-Ensuite Laundry! Gym!,1335.00,"345 rue De La Gaucheti, Montreal, QC, H2Z 0A2",45.5041243,-73.5630121,"Why settle for ordinary? This upscale condo-style building, near Victoria Square boasts large studio style suites with gleaming hardwood floors, sparkling ceramic tile, and private in-suite laundry. Kitchens are equipped with three new stainless steel appliances, stainless steel sinks and granite countertops. Washrooms have both a soaker bath tub and a separate, glass-enclosed ",1 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092222_2019
1413060019,12 février 2019 22:36,Large suite in Downtown Montreal! Newly renovated - Concordia,1940.00,"2070 Boulevard de Maisonneuve O, Montreal, QC, H3H 1K8",45.4923164,-73.58297089999999,"This building is located in an&nbsp;urban area of downtown Montreal on De Maisonneuve Boulevard. This neighbourhood is a vibrant and friendly community. Running your errands can be accomplished by foot. With a Walk Score of 99, this well-maintained building is conveniently located to transit systems, nightlife, coffee shops, shopping, Concordia University, McGill University and",4 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092224_2019
1388814210,12 février 2019 22:36,"Renovated. Pool, Gym, Close to Concordia",1130.00,"2125 Rue Saint-Marc, Montreal, QC, H3H 2P1",45.494002,-73.5820276,"La Citadelle is&nbsp;just walking distance to all of life's necessities. Located at&nbsp;42125 rue Saint-Marc,&nbsp;our bachelor&nbsp;apartments&nbsp;boast a bright and spacious open concept living area and large kitchen. Equipped with new wood flooring and ceramic floors in the bathroom, your new home comes completely renovated and move in ready! Our amenities include access t",1 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092225_2019
1413060017,12 février 2019 22:36,Le 2050 - Bachelor Apartment for Rent,1200.00,"2050 Boulevard de Maisonneuve O, Montreal, QC, H3H 1K7",45.4923404,-73.5827183,"This building is located in an urban area of downtown Montreal between corner of Du Fort street and De Maisonneuve Boulevard. This neighbourhood is a vibrant and friendly community. Running your errands can be accomplished by foot. With a walk Score of 100, this well-maintained building is conveniently located to transit systems, nightlife, coffee shops, shopping, Concordia Uni",1 1/2,1 salle de bain,Oui,Non,Wed_Feb_13_092226_2019
